mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,spectral_centroid,chroma_stft,spectral_rolloff,zero_crossing_rate,rms,genre
-237.4993,115.94339,-15.457233,47.112404,-13.510732,18.199331,-13.97124,15.334493,-17.535894,13.420798,-6.2305856,8.634658,-7.2484007,4.782135,-4.3985643,4.5109816,-4.2662787,2.3292108,-9.923247,-4.3256035,1752.8065045704263,0.3110394,3733.4190911921924,0.07241415017898607,0.043587964,jazz
-305.4945,121.9265,2.5947757,36.92105,-8.559168,17.905397,-9.27087,10.555924,-9.937912,2.3099349,-12.6850815,0.3053419,-8.61895,2.5933342,-6.9699116,-2.9224603,-4.6507382,-3.2466342,-4.4511476,-3.9681137,1522.348449286544,0.2807769,3252.338666886368,0.06140930364744582,0.04050316,jazz
-261.7981,139.52618,-17.128895,49.894917,-5.868644,19.853361,1.8584793,5.7186427,-7.831183,-0.41735047,-1.2528473,-2.1903841,4.465002,-0.31179234,0.11012419,-0.2791801,1.9837533,-2.6391046,-1.1543753,-5.369062,1169.6513052388445,0.27402085,2444.618551059404,0.042349706124226005,0.06975041,jazz
-146.41248,118.20678,-34.672737,58.787296,-14.969062,34.30445,-6.603354,13.900938,-14.645583,9.200514,-11.337798,1.0974871,-5.503308,-0.14809217,-2.1899939,-2.719624,1.1250763,-5.595059,-2.7608356,-7.1366487,1759.5124735322347,0.3116933,3574.070054754015,0.07934494727167182,0.12998866,jazz
-261.8773,182.53572,-16.907093,49.871548,-1.2144474,6.345548,6.0023866,-8.87311,-10.31628,-3.2050645,-5.3718143,-3.5495334,-2.8916366,-7.471893,-0.53671455,1.1297972,-1.982169,-5.232583,-1.8658417,-3.5023198,844.139158472617,0.26454055,1608.9152711094719,0.03772993058243034,0.09149953,jazz
-196.84306,152.79964,-36.91005,41.80352,-8.709019,4.415908,-11.570121,1.4324354,-14.735855,0.46832043,-10.17039,-6.9220095,-6.25243,-3.7121272,-4.5659947,-6.4165106,-2.9002304,-4.85339,-5.8741407,-9.119883,1482.2909039482727,0.32236797,2658.97558820506,0.09955948868034056,0.08055791,jazz
-198.46254,140.68542,-18.416391,30.510448,-6.7052684,15.720158,-0.73312247,7.2968297,-6.5850825,6.07465,-5.1329575,3.4482965,-2.8441164,7.178579,-0.31250188,-2.018028,3.1283484,0.86733526,1.5159482,-0.2343304,1276.6962578384557,0.284948,2468.626739218508,0.05151291602167183,0.106601134,jazz
-179.59479,124.327644,-29.741776,45.383682,-10.188967,17.780802,-8.817682,12.764227,-10.756726,8.615612,-12.390897,3.3914454,-12.018151,6.511953,-9.865381,-2.809282,-5.114865,-1.1965954,-1.8772842,-5.6373334,1554.3796467342697,0.2856102,3216.538883362761,0.0664005811000387,0.097780414,jazz
-237.23965,146.82582,-24.444063,64.27367,-10.833981,3.2591314,-1.3375037,2.7255344,5.1689434,0.39774078,9.61138,2.5067873,3.1193674,7.759573,-1.5198306,1.7340518,0.76727444,-2.4550922,4.009995,-2.002492,1311.6069322444187,0.24768116,2724.9668558315598,0.0765237247242647,0.082262956,jazz
-179.7903,147.7629,-20.479698,58.623974,-23.80918,2.4678254,-3.195293,-9.301368,-5.7592354,-0.42645612,-8.36673,3.102465,-6.851183,-4.3833656,-1.1809789,-4.269698,-0.5557315,-3.5810244,1.5018762,-0.60820824,1317.1069234804231,0.23667091,2779.024862283524,0.0548605904121517,0.13803996,jazz
-216.31119,134.98279,-35.480675,61.595497,-14.545806,11.046171,1.2093089,10.962497,-8.294633,-1.4437149,0.12248726,8.281558,-4.5786414,0.567787,-6.1023593,0.20412983,-0.5929207,-5.035705,-1.2523046,-7.2209463,1617.8954526280595,0.3082287,3104.056230196643,0.10063091077302631,0.07821867,jazz
-206.78493,141.83739,-13.811614,49.346706,-24.811642,11.820209,-12.791096,-16.55724,-8.389538,-1.2063179,-7.6506824,-1.3711842,-9.346775,-7.500101,-2.8655617,-6.141148,-0.94135714,-1.3060671,-2.2506695,-3.284735,1344.4488685825497,0.2852741,2772.541568153783,0.06121202592879257,0.09952182,jazz
-173.28468,111.69589,-35.92231,45.8553,-11.438427,19.691587,-8.049166,17.947191,-8.94971,14.695819,-10.342502,4.6709757,-11.798713,3.2452495,-7.9869556,0.087449916,-3.5760612,-0.43947518,-2.1039734,-4.8935866,1760.2398025931382,0.2537832,3460.5457412200076,0.08566917206849846,0.11171224,jazz
-246.97653,167.98892,-19.801535,22.009905,-0.7347985,15.093262,-1.2836857,4.7284274,-2.0619886,6.532096,-1.3844994,5.6376348,-0.2860059,5.652524,3.196911,1.862163,7.0115137,5.0449133,2.4658363,-0.89810926,1004.9502771230314,0.2766236,1811.8057109254064,0.04966409878095975,0.08642742,jazz
-231.32324,174.37616,-19.74984,47.375023,-1.976767,6.6665893,-1.1248577,-5.499825,-13.732546,-3.6929958,-6.315067,-1.5051619,-2.633711,-7.269516,-2.3065698,1.0365752,-1.1124697,-8.569705,-4.047513,-3.9144945,937.3979933729273,0.27865592,1763.3143374794408,0.04262597051567337,0.100316875,jazz
-204.23213,147.5966,-25.21863,49.35425,-15.650294,2.7000427,-7.8495536,-10.642351,-4.7988915,-3.6669726,-3.5059483,1.5687525,1.4722061,-2.7254915,-0.27923682,-2.2208846,1.5168805,-1.0502743,-1.7688464,-2.4751625,1295.2562362132712,0.250222,2695.375368100571,0.058650061072948914,0.11051244,jazz
-201.8075,109.284294,-15.505195,44.283955,-11.047105,18.851799,-11.312692,18.409912,-18.911566,11.226409,-11.899514,6.9697394,-11.650191,7.0859737,-9.120557,9.888988,-5.6546845,-3.324047,-5.450979,-0.30501258,1982.1284065663644,0.358576,4262.482558684453,0.09357350824787151,0.05388066,jazz
-204.8289,117.45068,-20.939705,42.00593,-10.364102,19.208967,-11.633759,7.984112,-20.264105,8.785672,-11.69737,5.1714864,-11.238976,6.061274,-5.141876,7.8284683,-1.1918257,-1.0728695,-3.1602397,-1.5336095,1748.0333593267528,0.28263187,3684.56105329673,0.0792973285119969,0.05864249,jazz
-165.46796,87.24911,24.815533,28.417309,-2.7805505,-1.331789,-14.06644,-4.7474627,-19.206074,-0.59286374,-11.947256,-8.335517,-8.235879,-0.42448318,-6.424987,-1.5306299,2.0240119,-0.4465538,-0.90405536,1.5472668,2050.136011182281,0.20990238,4564.072401678599,0.06479514863099846,0.18441704,jazz
-55.19004,77.47864,8.272335,31.560976,11.512486,11.753403,7.877706,13.5176115,-2.2645762,5.6161685,1.4572817,7.372972,-0.92715424,1.6434429,-6.0775332,1.2362773,3.2791789,2.9196074,2.4114404,1.940294,2482.069759803357,0.41037485,5794.8316261126165,0.08078258030185759,0.19042452,jazz
-260.89798,138.52455,-16.351122,49.150703,-5.258575,19.354553,2.2062228,5.555695,-7.877213,-0.19809215,-1.6170182,-1.7220757,3.9436958,0.23985948,-0.42688778,0.23164405,1.5121374,-2.2414095,-1.4566264,-5.157089,1193.8785302218275,0.27403563,2480.734999334849,0.0424521242501935,0.06975202,jazz
-91.2162,82.6024,12.171334,36.692253,-0.83736473,13.415139,5.6200523,9.662233,-3.7782636,1.8234929,1.545975,1.2873137,0.82279134,4.3992186,0.55539376,3.8112535,-0.3538661,0.23312406,1.8074713,1.7372178,2291.4059616944,0.3661007,5247.384936447852,0.0774182771381579,0.18859367,jazz
-141.08891,110.76341,-27.475183,51.973927,-8.664053,28.615349,-1.6129185,9.6620865,-11.18389,6.517714,-9.409994,-0.12163673,-4.9299374,-0.15413314,-2.6613839,-1.8625249,-0.023488237,-4.2459736,-4.2238703,-5.637206,1804.7156340756278,0.31170988,3646.536283227312,0.07951917146381579,0.1300118,jazz
-260.35196,180.60806,-15.362777,48.56042,-0.07432754,5.4342794,6.5999103,-9.153326,-10.28985,-2.988407,-5.823055,-2.9312963,-3.617783,-6.6764116,-1.3511277,1.9006733,-2.6857538,-4.6111813,-2.3806975,-3.110714,871.7686824803111,0.26453978,1632.7901267414861,0.03778284031540248,0.09149874,jazz
-38.042522,64.98809,14.297374,21.284706,7.5019083,6.3721075,1.933678,6.556061,-2.9327826,5.597701,2.5014198,3.0295463,0.6087424,1.9923115,-1.7813993,4.515871,0.06030126,-2.0403488,-3.8632624,-2.045601,2978.340196118377,0.37253192,6863.166832702448,0.11482508042279412,0.19823949,jazz
-248.10942,125.98793,-12.599597,30.244165,-1.0903056,-2.2130058,1.9470434,0.2516049,2.6987665,-4.426094,-6.4816456,-6.51706,-3.9940166,2.3482583,0.36170608,-4.0673127,-1.5211641,-3.530002,-6.192057,-7.346031,1377.9769900941744,0.23403837,2583.9510418682275,0.06180650457140093,0.07812967,jazz
-190.51927,143.9857,-28.421675,33.79344,-1.297234,-2.301527,-5.643836,-3.640014,-10.529327,-2.8581395,-7.707229,-8.583432,-5.3038983,-4.025823,-4.786987,-5.7614465,-3.8844845,-3.6434102,-7.224798,-7.6945863,1546.508468476633,0.32237762,2723.583530863003,0.09965699375967492,0.08056084,jazz
-179.3741,114.49272,28.196646,35.979305,11.041098,12.684317,3.8171387,8.518316,-0.014726858,5.4623322,1.0599641,2.632229,-3.7399516,-0.2982773,-0.73307276,2.5585303,0.18569824,1.5453789,-1.2458051,1.3970999,1397.4044755755383,0.31734142,2932.4989342468075,0.03827792424535604,0.18266174,jazz
-190.39607,129.50662,-7.83752,20.721296,2.1918201,7.7923756,6.1902175,1.3512998,-1.59206,2.0195136,-1.9929141,1.1642933,-1.3514087,6.4100657,-0.2019436,-1.5658294,2.2416728,2.0431113,0.17354241,1.174132,1428.0387423978177,0.28497162,2730.5418221205014,0.052423719282120744,0.106615424,jazz
-23.235779,82.91702,2.0489414,29.505756,6.599293,6.4949236,-0.69669986,6.1728396,-3.422003,5.594521,-0.3769912,3.266179,-0.20612182,0.31981882,-1.6405317,1.47838,-5.3323565,-0.037779015,-1.0947468,-0.042596113,2456.2698596396212,0.37021154,5466.591944266399,0.09449413760158669,0.23234327,jazz
-168.12323,108.27153,-14.1499405,30.457626,3.894506,4.6765637,3.1879177,1.9276344,-1.1426724,0.23471795,-5.2468896,-2.5546734,-7.2195997,2.7779322,-7.115771,-4.6758766,-4.0346055,-1.6126767,-2.0187654,-5.0494366,1725.6345298073745,0.28565452,3504.7121408184985,0.06752226743904799,0.09780148,jazz
-51.34779,85.20031,3.6435585,22.86177,-1.5293605,6.1102853,2.4109144,3.644935,-1.863228,4.3669353,1.0871078,0.7797648,-0.7364633,0.4121071,-3.3764596,1.4221644,0.40555277,3.6520278,-1.3677119,1.2190787,2475.6009489427947,0.38054043,5544.583139330979,0.09815057807662539,0.16229047,jazz
-69.50922,125.97758,-5.1732893,30.769236,8.304397,5.0812526,-3.9214041,5.3764095,-10.774685,9.034488,-8.263985,4.7895856,-5.1241627,2.210665,-4.779985,0.62303174,0.031627312,1.2315756,4.03092,5.085666,1575.4538722228804,0.37970966,3341.013130684017,0.0558798586251935,0.21197514,jazz
-235.67885,144.76765,-22.600695,62.560963,-9.326273,2.0168684,-0.3436495,2.0165105,5.5604534,0.30436003,9.439982,2.892706,2.5626411,8.452764,-2.310429,2.5675397,-0.07064014,-1.6368356,3.250948,-1.3214442,1338.2362329095945,0.24769275,2755.6916700428114,0.076529393624226,0.08226342,jazz
-117.8876,122.55041,-13.149182,26.755905,4.313922,6.866731,-6.8144403,-0.33922073,-8.199784,-5.0079026,-4.495015,0.12167727,-4.6518903,2.848796,-4.971283,5.5497994,-1.2209272,3.5765638,-0.34301418,0.49348417,1579.0127661124945,0.25898328,2967.2070577048667,0.08824663191756967,0.17267226,jazz
-177.27713,144.32156,-17.265924,55.686043,-21.2419,0.35280424,-1.5769511,-10.402746,-5.176472,-0.5141813,-8.736716,3.868864,-7.953766,-3.0112581,-2.744769,-2.6101568,-2.2276328,-1.9513525,-0.02402064,0.7622668,1354.091907708369,0.23668988,2830.5412174378384,0.054945623911571206,0.1380443,jazz
-204.39252,138.57968,-10.791186,46.552383,-22.306915,9.692935,-11.09484,-17.79885,-7.586271,-1.6000779,-7.650327,-1.0194097,-9.977279,-6.662603,-3.8579152,-5.062098,-2.034917,-0.2698918,-3.1960154,-2.4486814,1382.7307308073396,0.28527668,2832.566205193015,0.061230544335332815,0.099523455,jazz
-159.2706,92.04842,-16.75185,27.393675,6.1041913,3.2399652,7.1759634,4.0307016,3.5977046,3.5440965,-0.5867414,-3.7236729,-4.721016,-2.5898597,-3.304094,-3.5473342,-0.8847745,-2.310454,-0.94630796,-5.453007,2009.8139341354786,0.25388345,3910.6930192410023,0.08743219995646284,0.11175289,jazz
-237.90088,155.81622,-9.225844,13.1981125,6.609401,8.891292,3.9802098,0.24934217,1.7425677,3.3538353,1.1899071,3.6303477,1.1625512,4.7921743,3.4717696,2.0584624,6.5280128,5.6560884,1.8122177,-0.24609318,1117.5098786077247,0.27664104,1957.1131656044408,0.05003635654508514,0.08643475,jazz
-228.39198,170.40265,-16.073858,43.96471,1.1009046,3.996799,1.0781353,-7.2046056,-12.514963,-4.418733,-6.0696063,-1.3367635,-3.1518416,-6.473728,-3.3002408,2.1554031,-2.3049686,-7.364892,-5.195212,-2.8603556,971.5475880069571,0.27724737,1795.922473635836,0.04257495041602167,0.10031754,jazz
-202.82193,145.73984,-23.568312,47.849777,-14.344828,1.6427219,-7.0651684,-11.130012,-4.5997396,-3.6073794,-3.788098,2.0468261,0.84362924,-2.019152,-1.0314074,-1.4507908,0.7810759,-0.39524207,-2.3347764,-2.0125751,1336.3698511878918,0.2502209,2751.675027664232,0.05873471664570434,0.11051283,jazz
-84.05435,63.061363,5.6391883,24.92485,6.21167,-2.904058,-0.36405933,-1.0757004,-4.2446465,-2.3303053,1.5680951,1.9355129,1.5438602,-4.464496,-5.3008647,-2.9940891,-2.8913956,-3.3203404,0.32845318,-3.9741752,2968.60250464515,0.3323741,6416.76119872291,0.1297546953608746,0.13311215,jazz
-149.19681,79.0861,2.0091488,27.607025,0.3150665,1.7276528,-3.6130915,-0.16500682,-5.0356708,1.2518125,1.1462151,-0.61879534,1.8201314,-2.0573413,-5.9990635,-4.9191823,-3.9601038,-3.5674088,-0.85716915,-2.1819913,2414.857050479083,0.29495355,5135.260614448288,0.09557311822755418,0.112695016,jazz
-78.2242,63.21851,-1.6562833,21.02259,4.470186,-3.5898204,-1.5619467,-3.0696387,-6.07829,-1.9560667,1.7820154,-1.2156534,0.9424572,-2.5629067,-7.7692623,-5.9337397,-3.0165126,-2.4619603,-1.0239959,-5.111242,2902.8282153333053,0.29375893,6198.312519652187,0.12654912139609134,0.14682163,jazz
-154.29288,110.68495,-22.299717,21.146955,4.267235,4.7490644,-4.0923243,-1.0206661,-6.4128003,-9.245782,-3.6310499,-5.5030346,0.5368922,-0.5116374,-4.807277,-11.2095585,-3.9384494,-1.4645185,-4.413699,-10.600424,1733.583196998827,0.3031213,3379.546231012964,0.06871462606424149,0.119166136,jazz
-77.089676,64.52771,-2.848515,28.53128,4.6849046,-2.8145125,-5.947363,1.8981453,-5.2051053,-2.3232338,-2.939537,-6.148102,-0.76354444,-4.4824996,-4.159946,2.124515,0.8419235,-2.6640372,-3.3218763,-8.301835,2777.976524524572,0.30749902,5813.648178998162,0.13090245863970587,0.14569664,jazz
-141.49684,70.90452,-0.523231,33.573048,1.4106365,-9.186746,0.7554331,0.5403756,-9.192057,-2.571038,4.0803123,-2.218427,-0.6917472,-0.82226485,-6.4834576,-5.997157,-4.2439694,-3.2427416,-4.072898,-6.5609474,2503.139918026569,0.26615047,5155.093827852893,0.09583048628579721,0.11916368,jazz
-163.53947,65.97194,5.3612895,41.897198,7.0257664,5.5014386,8.930416,2.6784525,-0.18257855,5.155423,10.491717,3.329865,3.8408947,2.5506477,5.6973057,-1.0907347,-1.7849189,-5.19906,-5.654559,-9.76699,2634.319273980018,0.33828342,5562.633030185759,0.1078761428502322,0.06984886,jazz
-117.24632,56.99422,-2.109928,35.616062,4.713422,3.890102,11.592064,6.078704,0.5825714,2.2747371,2.6996386,-1.8503127,1.6808271,0.3939449,2.0524461,-1.1958259,-1.066449,-6.2823744,-5.3911533,-4.8702927,3029.035019092715,0.3703903,6201.412500907024,0.14035780584849072,0.0757338,jazz
-228.37154,67.53677,37.07984,21.325258,17.058424,10.142423,10.776463,8.010919,2.0421867,0.2971387,2.4991302,3.8471446,1.5821794,2.832255,0.04377572,-0.19756246,2.3157344,3.2987049,4.046379,-0.18987428,3027.140362803872,0.44186088,7278.83931918779,0.10014829842298761,0.043215886,jazz
-158.2061,49.602417,21.594702,16.516554,11.422575,6.259136,5.633524,-0.19963437,-0.24266578,-1.9968201,2.022939,2.6891398,-1.4565204,-1.8059658,-1.8253204,-3.3063495,-1.5225008,-1.1878136,-2.9898033,-1.8677343,3906.2972143441307,0.40154165,8037.609731006917,0.20684871142124614,0.047840312,jazz
-126.01213,56.60823,23.495506,23.70013,-0.303655,7.1513724,0.16874294,-0.8434282,-4.156273,-1.8949324,2.5230918,0.5281127,0.92665267,0.042565644,2.911965,0.12040467,1.3131232,0.3777821,-6.133196,-4.948555,3393.857478271707,0.42909393,7235.039584038796,0.14970204261803405,0.074288204,jazz
-178.09238,61.942627,1.4681733,36.04594,7.5810137,5.1538916,-0.9176271,2.9412882,1.4490774,2.1342268,5.1702733,2.0257974,0.5106883,6.528253,2.6033716,4.8549476,7.9310346,4.527473,-1.6060568,3.731223,2874.7793906046186,0.39294955,6138.46288155476,0.11833828669214397,0.051637337,jazz
-131.93135,61.59087,-12.654589,35.085182,-2.1272988,-0.9491927,-4.8379145,-4.1055217,-3.2856128,2.4962208,6.411373,3.4233503,-2.8839262,3.2295115,-1.3421866,0.8659594,3.6739004,0.6368783,-0.36149594,6.33089,2861.0669041187775,0.32550374,5606.249433110004,0.1475769609858746,0.07136117,jazz
-156.61226,22.763254,10.495276,24.156204,10.143046,2.9696467,2.4915147,0.48371983,2.691014,1.2310425,3.331662,-7.8197894,1.1087779,1.8791413,2.3311465,0.72104543,2.9955823,1.0147958,7.6109095,-2.0537128,4136.053468579488,0.3374259,8258.125064247533,0.2617017433001161,0.052408926,jazz
-341.018,89.85991,44.511986,28.827593,16.317823,10.590868,7.000736,0.8200664,6.097488,7.125774,5.4116616,2.735858,9.361676,5.570951,3.7773478,3.160866,0.28721145,-1.3718241,-1.5763365,-1.984961,1845.8761145516376,0.3419146,4330.4238145196405,0.04282929506095201,0.04579199,jazz
-192.50781,80.95126,25.701668,18.534098,14.171379,1.2654692,4.0929475,-1.4168408,2.66076,5.2351856,3.7162201,0.293742,7.3394523,0.88755035,-1.2227073,-1.3455075,1.1447128,2.6570992,3.2115803,-3.002536,2428.6412687077973,0.29106042,5927.730822489358,0.06904795738196594,0.09153846,jazz
-322.49924,90.65097,27.027184,37.856743,19.709015,4.6093187,3.0706127,7.970809,1.9372371,2.0878365,0.44746536,4.8929596,13.060921,0.4125623,-0.7214644,4.703701,1.2312224,-3.745362,1.688814,0.39244708,1787.936479244805,0.2804065,3905.668049626306,0.06275774598490712,0.04502918,jazz
-217.62901,105.62872,19.315361,28.35325,8.654835,0.1436521,6.3657675,-2.539705,-12.996928,-11.149584,-6.1528873,-7.734215,0.4227966,-1.2611351,1.7099493,-2.302344,-3.811484,-3.6843863,0.5768568,0.57314503,1875.229063578226,0.2699995,4292.8490417291505,0.054154245476973686,0.061363127,jazz
-299.40533,60.777206,32.098515,25.695833,7.463468,-1.2953769,1.8622718,5.2616196,-5.5296664,-3.1035626,3.6464572,-2.2974072,0.893443,3.341782,7.2738442,5.9343653,-8.263965,-0.4625419,1.9967841,-7.015196,2958.8527443760186,0.2309633,6065.3466570119,0.15142274271962075,0.0409175,jazz
-294.19385,84.66457,39.07789,28.635206,14.131192,1.0344225,7.3534536,5.217076,-3.739166,-5.041574,2.224761,-0.56659305,4.2180734,0.1285846,0.83073324,-2.1461122,-4.497451,-1.0901144,7.2270007,-0.24393678,2213.669961452585,0.27042797,5023.3196246734715,0.0753657574255031,0.05349315,jazz
-215.39735,100.96081,17.098629,12.978259,16.062912,4.7642055,4.5650473,-3.1336946,-4.154083,-2.296667,-4.928966,-3.3494506,-1.4255524,-5.027763,-0.6690237,1.3476641,1.9956138,-0.2532603,0.9609002,-2.1293337,2151.985122584835,0.26958323,5013.611350044746,0.08170320965557276,0.045294043,jazz
-366.44046,131.6985,16.512924,36.320045,5.060641,14.675128,-6.163728,4.7142596,-9.5868,-1.2903655,-2.6941345,1.5798402,-2.2748075,-0.18491904,-3.260644,-4.681197,-3.571376,-3.9690413,-1.8218514,-0.9156636,1077.1722769200633,0.23740347,2111.4788988426376,0.04151184270994582,0.03977746,jazz
-219.7643,100.79803,-1.456325,41.285435,-0.94854546,23.37939,-11.514086,20.027903,-15.970275,13.943597,-7.9898467,5.7383604,-6.868227,6.2124853,-5.809605,0.95446795,-5.164732,3.0511165,2.08082,0.9545139,1855.2856495889075,0.3112811,4284.540758634868,0.06339606412054953,0.06815898,jazz
-277.2356,95.75203,-2.9794943,43.91987,1.9414102,22.24999,-6.1406465,22.460953,-12.840875,10.780396,-7.5332294,3.5953238,-5.0750594,6.763929,3.6364908,6.7209134,1.7745737,-2.1269126,-5.3855343,-5.3367405,1874.6280401896176,0.29865912,4011.0507457248937,0.07777050478908669,0.044368494,jazz
-413.5791,118.27575,31.10331,40.165215,13.103847,13.944953,-3.7192216,4.748372,-9.8912525,-3.0627759,-6.282211,-3.6105387,-5.2636905,1.1222535,2.8341734,6.594534,7.95137,5.062708,1.6020721,-4.3780694,1176.0043625534947,0.22404481,2343.769160881869,0.03991094536087461,0.021187648,jazz
-223.03062,102.89912,-1.6697352,45.199474,-6.7459745,25.354921,-14.366872,24.246717,-10.414377,11.146243,-9.151457,6.625129,-7.828697,9.370097,-3.43028,2.673875,-6.2106004,0.86365247,-3.3903112,-0.3815039,1884.9439012894368,0.3279028,4355.8153276473,0.05812512093653251,0.06013178,jazz
-315.01422,112.72766,9.74075,38.98918,3.942611,20.019873,-7.2231927,15.273513,-13.67778,10.151814,-4.8844333,4.7019944,-2.6995628,3.828492,0.84135586,3.3496346,-2.109428,-1.2456765,1.7837285,-2.2265732,1492.5645306761603,0.2958971,3376.7962476417374,0.04620040090460526,0.039259337,jazz
-52.93138,50.087288,-11.485749,46.351738,6.5509257,10.124288,5.479244,8.854688,5.9422073,6.6225224,-4.0471754,9.770576,-3.118492,3.657853,-6.5097322,1.0867522,-4.4839277,4.728173,-2.7538903,0.50667185,3274.344587423776,0.48777872,6407.269589450706,0.18307976973684212,0.11609076,metal
-80.14728,64.84362,-15.4656,46.839314,7.9110203,21.762014,-2.1760788,21.986689,-7.7126284,11.144746,-4.2870846,11.442519,-10.365105,11.727381,-7.095706,5.931137,-9.025644,5.5059457,-6.2011685,3.125263,2922.908394647605,0.47693357,6036.988495156492,0.15290156975619196,0.09726957,metal
-62.21819,115.20072,-42.81503,54.31106,-24.88396,20.13311,-21.639133,20.847036,-8.3987,20.328602,-10.731801,9.669686,-14.547392,6.932939,-7.4813604,5.973085,-3.475765,6.5742908,-6.5773697,2.9633865,2198.5048742476088,0.43250424,4446.356446824207,0.12839302559017027,0.13275112,metal
-43.064682,75.397606,-47.840973,53.023727,-12.337867,36.873158,-8.287719,28.404535,-14.531336,22.106434,-7.3557453,15.9753475,-13.140837,12.26316,-10.449836,5.939398,-6.6831417,5.279663,-2.331792,3.5936794,2751.926423435394,0.4876697,5234.401681622485,0.16671025420859134,0.15017863,metal
-107.129585,47.660187,-8.620708,38.398926,8.458258,9.54455,1.0175123,20.74903,0.7148489,11.783107,1.1646875,11.063398,-2.529399,7.581268,-4.199112,7.0764894,-6.6205173,4.546639,-4.262467,4.2896204,3403.0755097954175,0.6346607,6902.816592945772,0.19242362857972137,0.06345061,metal
-79.627686,93.472885,-27.749144,64.06913,-18.807098,23.320396,-10.540276,13.356394,-17.537811,16.38852,-10.054388,8.941799,-16.081074,4.287135,-14.799312,0.26462853,-8.214849,3.4206583,-3.714394,-2.4369857,2464.596757533146,0.42260268,4951.653391362713,0.13437825016931115,0.1216955,metal
-140.7783,55.923157,-12.291191,44.319008,-10.604771,10.867444,-0.95333475,22.243965,-9.378978,15.246445,-3.0641422,9.07236,-8.798301,8.746224,-12.113971,5.550327,-12.49319,6.3504667,-3.861166,4.7257943,3237.576392654718,0.43396315,6229.395665029992,0.1981254081607972,0.0504414,metal
-108.09749,65.77733,-20.841003,47.559593,0.85362834,8.991208,-3.2142599,20.978045,-10.349271,7.8764496,-8.126471,12.045557,-9.155128,7.0092583,-8.752738,5.7859516,-12.369431,3.4414165,-7.3785267,4.871621,2939.529800244255,0.58136714,5806.8482201165825,0.16837313153057276,0.06947105,metal
-149.98431,67.907,-6.6888485,32.084488,6.0797987,12.23563,9.134745,10.182918,3.7711065,10.596401,0.77275217,7.715685,-1.158373,-3.3025763,-7.533149,0.41751117,-4.0058584,1.260882,1.4787948,5.4820046,2964.5694774912263,0.46657756,6187.337586016109,0.14055924076044893,0.05838335,metal
3.6422353,104.75209,-0.82264477,55.941105,-29.222486,31.255442,-14.195287,20.202589,-8.280901,15.181638,-14.587307,15.663606,-12.990428,15.283536,-6.9285975,9.860408,-6.502115,4.901696,-0.77597106,6.457592,2250.890548724811,0.5270196,5112.4440857500485,0.09467932166698917,0.31272745,metal
-58.72036,70.55818,-19.421354,73.593155,-27.765425,23.759441,-17.90417,21.222898,-16.94942,16.136871,-15.223488,14.874156,-18.705826,11.308096,-14.637608,4.3117094,-12.7187805,1.1689208,-8.019437,0.91980964,3048.5052057998882,0.5418777,5662.490759693063,0.19654038373161764,0.1181039,metal
8.79297,82.823204,-30.564281,66.71608,-16.359283,16.56822,-10.763801,29.540407,-25.089777,16.821932,-11.392603,12.7859,-13.347067,9.802606,-14.256787,9.601155,-8.03188,5.1873074,-2.9507,4.4044585,2699.980049142347,0.5108508,5157.935477336494,0.17150160845588236,0.23063754,metal
-64.10792,74.525986,-45.968002,65.855095,-14.676301,23.849155,-13.777111,37.7623,-10.587832,21.39044,-9.345858,17.91302,-10.791604,11.354604,-11.166747,8.709755,-8.963811,3.229737,-5.745522,2.4206762,2803.303204375182,0.6049745,5262.743176912007,0.17691276243227555,0.11428379,metal
-84.90263,64.63974,-36.32613,65.39542,-13.867815,22.872536,-15.565662,36.293034,-13.677166,21.259466,-9.251361,19.171608,-10.607493,12.314615,-9.792946,10.552154,-9.910699,5.051337,-5.342369,3.801619,3047.8529556987282,0.63620484,5735.965315402476,0.20360421101006193,0.086293176,metal
-117.9197,65.44176,-51.43996,74.10702,-13.760528,25.753458,-13.138064,32.225914,-10.345249,21.713371,-7.8024545,12.349829,-14.452735,5.787718,-13.264057,4.5679383,-11.399253,-0.666863,-4.5733266,-0.21592188,2877.3990222346356,0.5525924,5198.36856617647,0.18530764742163314,0.07755839,metal
-76.78499,68.00349,-11.247029,76.363235,-17.476347,25.336973,-17.900314,20.368681,-21.420488,14.217725,-15.768945,12.524236,-18.507433,10.831447,-13.703334,4.864304,-11.98036,1.6491083,-7.645301,2.2255213,2986.8234673152315,0.4849302,5818.289817597475,0.16926541638448142,0.11093488,metal
26.693075,79.7964,-52.055744,51.320683,-16.361847,22.011913,-17.46108,30.925192,-15.979048,16.127386,-12.196157,11.3038845,-12.44661,5.206543,-7.687124,10.177714,-9.720838,-1.6887617,-7.5994143,-3.929782,2743.3971145568185,0.50205344,5129.2856505780765,0.17962174076044893,0.2696991,metal
